PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
7.79717,233614,7.81025,122424,7.78009,81029.5,7.794,41886.1,7.794,41886.1
7.79067,232486,7.80374,122362,7.77359,82205.7,7.78749,43886,7.78749,43886
7.78416,231783,7.79723,122194,7.76708,80443.9,7.78098,41954.1,7.78098,41954.1
7.77765,233254,7.79073,122166,7.76057,78960.9,7.77448,42282.3,7.77448,42282.3
7.77115,233862,7.78422,124036,7.75407,80466.8,7.76797,43538.1,7.76797,43538.1
7.76464,232294,7.77771,122444,7.74756,78122.5,7.76146,41971.5,7.76146,41971.5
7.75813,234695,7.77121,121787,7.74105,80318.7,7.75496,43875.9,7.75496,43875.9
7.75163,234353,7.7647,121903,7.73455,79391.3,7.74845,43259.3,7.74845,43259.3
7.74512,235175,7.75819,122628,7.72804,80487.1,7.74194,43200.6,7.74194,43200.6
7.73861,233103,7.75168,123000,7.72153,79635.4,7.73544,42245.2,7.73544,42245.2
7.7321,234867,7.74518,121488,7.71502,79097,7.72893,43775.6,7.72893,43775.6
7.7256,234021,7.73867,122837,7.70852,79330.3,7.72242,45206,7.72242,45206
7.71909,234291,7.73216,122422,7.70201,79033.1,7.71591,44562.8,7.71591,44562.8
7.71258,234655,7.72566,122437,7.6955,78769.9,7.70941,46362.7,7.70941,46362.7
7.70608,236790,7.71915,123809,7.689,79620.7,7.7029,43659.6,7.7029,43659.6
7.69957,234649,7.71264,122693,7.68249,79551.4,7.69639,44116.5,7.69639,44116.5
7.69306,236745,7.70614,122513,7.67598,81088,7.68989,46131.2,7.68989,46131.2
7.68656,236151,7.69963,120192,7.66948,79511.3,7.68338,44948.3,7.68338,44948.3
7.68005,235304,7.69312,120930,7.66297,79719.5,7.67687,45492.9,7.67687,45492.9
7.67354,235419,7.68662,121386,7.65646,80059.1,7.67037,45616.1,7.67037,45616.1
7.66704,236505,7.68011,122441,7.64996,78366.4,7.66386,44130.7,7.66386,44130.7
7.66053,238195,7.6736,121646,7.64345,79583.2,7.65735,44244,7.65735,44244
7.65402,236474,7.6671,123028,7.63694,79577.4,7.65085,45760.7,7.65085,45760.7
7.64752,235923,7.66059,120736,7.63044,80810.7,7.64434,45490.1,7.64434,45490.1
